dmacode,weekid,impressions_Channel_01_delayed_lag_1_decay_0.05_delay_1,impressions_Channel_02_exponential_decay_0_length_0,impressions_Channel_03_geometric_max_lag_5_length_0.05,impressions_Channel_04_exponential_decay_0.5_length_2,impressions_Channel_05_delayed_lag_1_decay_0.04_delay_1,impressions_Channel_06_delayed_lag_1_decay_0.04_delay_1,impressions_Channel_07_delayed_lag_2_decay_0.1_delay_1,impressions_Channel_08_exponential_decay_0.5_length_2,impressions_Channel_09_exponential_decay_0.5_length_2,impressions_Channel_10_null_delayed_lag_5_decay_0.6_delay_1,impressions_Channel_11_delayed_lag_1_decay_0.05_delay_1,impressions_Channel_12_delayed_lag_8_decay_0.2_delay_3,impressions_Channel_13_delayed_lag_9_decay_0.7_delay_5,target_visits,control_01,control_02,control_03,control_04,control_05,control_06,control_07
711,84,70,8278,7097.435278,108697.5,275,0,10661.27273,8692.0,0.0,0.179098638,2630,898.2164034,89914.68743,30539,120.88,244409.2,7.06,7.25,189673.85,6.691590599,3.85
711,85,76,10488,7043.823353,113938.5,316,0,10183.45455,8965.0,0.0,0.012921903,2584,337.4017891,76751.52417,33749,114.28,241245.19,7.41,7.64,183936.01,6.61781403,4.74
711,86,1451,15377,9728.691725,120959.5,987,0,10619.63636,18326.5,0.0,5.128911568,2534,366.0767748,40190.4227,31120,109.96,236405.38,7.65,8.18,179919.52,6.592238291,4.34
711,87,4080,8007,10478.53517,119031.75,544,0,10185.54545,18397.5,0.0,17.01089003,2864,461.2957316,11881.57629,31264,107.09,229571.27,7.82,8.69,177107.98,6.591708748,4.06
711,88,111,11715,12767.52841,118147.5,87,0,11865.0,14424.0,0.0,28.72190478,3243,495.0495215,2016.475859,32749,105.22,224929.89,7.94,9.38,175139.9,6.508191416,3.86
711,89,59,6155,13705.6284,115179.75,682,0,13060.09091,11347.0,0.0,25.38469299,2788,1274.940252,1289.350658,31802,104.15,222055.92,8.36,10.07,173606.1,6.299726916,4.82
711,90,47,15078,12800.63312,117682.75,407,0,7895.545455,10007.0,0.0,11.4025765,3577,4266.839081,6572.534364,35356,103.57,222860.39,8.65,10.69,172532.44,6.279800682,4.47
711,91,53,14676,11305.68206,118792.5,472,0,20994.09091,9269.25,0.0,2.191653994,3556,4928.171607,21450.34246,35552,103.31,227619.77,8.86,11.38,171780.88,6.373887031,4.22
711,92,53,10719,8458.833447,119052.25,890,0,23422.72727,8658.75,0.0,0.159370136,3540,3848.237202,41090.11445,33305,103.15,232905.09,9.0,11.72,171254.79,6.600503522,4.05
711,93,63,8919,6307.239685,113687.75,414,0,22516.09091,9282.5,0.0,0.0,3550,2264.464288,50504.34494,34438,103.1,236004.81,9.1,11.9,170886.52,6.607427729,3.93
711,94,64,13714,24489.06546,116320.0,1225,0,25614.63636,11118.25,0.0,0.256445578,3499,4133.682333,45645.75473,39792,103.19,237499.62,9.41,12.04,170307.11,6.526101452,5.04
711,95,63,8145,22367.65609,117813.0,1241,0,44732.54545,9405.75,0.0,0.427409297,3391,3962.575515,39031.28118,36496,103.35,239670.98,9.63,12.52,169901.53,6.865820304,4.73
711,96,62,9277,20266.58546,116353.5,1580,0,42370.72727,8315.5,0.0,0.256445578,3576,3630.382164,40826.62841,35298,103.54,242915.94,9.78,12.91,169617.62,6.84576378,4.51
711,97,59,14481,19392.98255,116631.5,1707,0,44998.0,8974.0,0.0,21.08392967,4363,4513.142655,42043.69915,45343,103.9,243724.91,9.89,13.11,169418.88,6.849396476,4.36
711,98,62,4576,15844.75194,123951.75,1266,0,48314.18182,10840.75,0.0,43.51457377,4298,6800.801983,33182.28397,51158,106.44,245153.69,10.18,11.69,170735.52,6.778029604,4.25
711,99,64,10124,22296.43676,132682.25,2016,0,41938.0,11106.5,0.0,35.13304424,4371,11421.33341,23504.97995,44401,108.83,245208.83,10.39,10.61,171657.17,6.842964121,2.97
711,100,70,5893,20909.97142,130418.5,1530,0,46213.36364,11406.25,0.0,13.00486817,3432,11107.66059,31254.24262,42801,110.99,246634.93,10.53,9.93,172302.33,6.898969836,2.08
711,101,71,14215,23334.39955,125322.25,3036,0,42037.72727,13855.5,0.0,7.566499908,3703,10836.61064,55377.95232,39421,112.81,250070.7,10.63,9.42,172753.94,6.982452041,1.46
711,102,79,10807,20262.6702,121512.75,3345,0,35095.0,20965.5,0.0,9.117736176,4038,10516.07615,70609.91132,40254,114.44,252100.74,10.7,8.93,173070.07,6.926823221,1.02
711,103,78,11397,27508.63714,132681.5,1912,0,39295.45455,18921.0,0.0,5.385357146,3567,7725.629597,64048.99607,45016,116.35,256146.77,10.63,8.57,173628.31,6.916223994,0.71
711,104,67,10101,26786.98308,130092.0,2000,0,45684.72727,14758.5,0.0,1.163237144,3784,9844.47021,47953.75515,40559,118.0,259038.99,10.59,8.32,174019.08,6.898507717,0.5
711,105,57,7789,24639.05025,122421.25,5634,0,39523.81818,12153.25,0.0,2.654909104,3878,8275.206471,40018.84037,40627,119.45,242344.245,10.56,8.11,174292.62,6.866793931,2.865
711,106,0,11614,11281.99869,122062.0,2672,0,39251.63636,12066.25,0.0,10.68523243,4222,7954.750621,43973.88571,38273,121.09,241089.72,10.54,7.87,174484.1,6.737509683,3.22
711,107,0,7503,26459.20206,120628.0,1773,0,37247.90909,12393.0,0.0,22.48172904,4222,7843.198106,42384.32238,36076,119.91,243029.675,10.38,7.46,199007.77,6.743061365,3.17
711,108,108,15128,29953.11077,125371.5,1110,0,35909.18182,10794.25,0.0,27.73715376,4099,10868.25905,31713.87491,41273,119.81,244858.27,10.26,7.09,199031.64,6.784990078,3.135
716,0,760,10443,5751.301797,508212.0,7285,1286,8273.272727,26499.0,7561.0,0.0,25423,0.015072828,49.90351251,152154,547.6607143,236400.0,91.5,78.25,195606.5177,6.571859744,3.676948326
716,1,1134,11037,5181.966619,755815.0,46733,491,91270.63636,37862.5,11254.5,0.0,26600,47.11819959,1287.572849,147843,547.5,235717.5,91.5,78.03,195606.52,6.526450959,3.68
716,2,998,10276,4622.449695,882917.5,25229,992,93644.36364,49561.25,18281.25,0.0,25334,5936.6234,16329.10157,144720,561.79,233357.25,91.87,78.21,197447.23,6.466766152,4.72
716,3,408,11369,4470.97381,905225.25,16236,993,89901.63636,37672.25,22609.5,0.0,25175,35581.93911,105934.5638,140722,571.19,234780.08,92.13,77.73,198735.73,6.6873847,4.34
716,4,379,9931,3082.099584,941771.0,13092,2892,79673.54545,34612.5,22818.5,0.0,25151,41974.94916,367128.6183,150389,578.0,235888.56,92.31,76.24,199637.68,6.712261266,4.08
716,5,574,9299,3867.654342,919578.25,23411,3009,79316.18182,34940.5,20737.5,0.0,25868,36471.10928,731543.2002,147109,585.13,237676.99,92.43,75.01,200269.04,6.603106858,3.89
716,6,690,16321,5391.782812,966455.5,19956,2891,82233.27273,37225.75,23336.0,0.0,25975,23557.9794,929200.5091,159533,592.64,239686.39,92.52,73.36,200710.99,6.654896923,3.76
716,7,756,9997,5310.289352,991339.75,40969,1204,80643.54545,34695.25,18022.0,0.0,25778,38364.98971,862034.9095,156586,587.19,239135.47,92.05,72.88,199255.38,6.831433784,4.74
716,8,725,12354,4768.51455,1002477.5,31113,5502,61265.45455,28946.75,12395.25,0.0,24710,43243.33724,770931.2811,157521,585.44,237137.33,91.72,72.05,198236.45,6.798773768,4.39
716,9,748,14690,5246.826399,1042835.5,30823,2171,71148.27273,25516.75,8807.5,0.0,24050,40159.30421,854513.9,153381,585.94,235134.88,91.49,70.72,197523.2,7.032636914,4.15
716,10,470,14021,3913.1913,1058225.75,26718,2002,64380.90909,26991.5,8407.0,0.0,23819,37434.63161,961604.3109,151982,588.1,233583.17,91.32,69.45,197023.92,7.070401747,3.98
716,11,419,11643,2596.308691,1077662.75,12061,7481,54123.18182,25038.5,8995.0,0.0,19072,34193.2406,961658.0712,140443,606.52,233254.47,89.18,67.7,198258.75,6.899725103,4.94
716,12,372,9281,129.8138593,1031223.25,27274,4802,46340.09091,24401.5,10480.5,0.0,21489,24169.70391,872959.439,143000,620.94,233024.38,87.69,65.02,199123.13,6.925985639,4.54
716,13,378,8110,6.489285778,1003044.5,39220,12048,43821.09091,24141.5,9931.25,0.0,20641,43172.61142,700475.408,141910,633.44,233054.57,86.64,63.21,199728.19,6.929799567,4.26
716,14,422,10211,0.322899163,1011032.0,18855,2288,40033.90909,24000.75,8870.5,0.0,21064,26813.86859,557620.0794,139715,644.1,233146.95,85.91,61.42,200151.74,7.005368171,4.07
716,15,433,7453,0.015004067,1054377.25,11310,2098,39831.54545,23601.0,10868.75,0.0,19393,3966.805321,516209.3924,154086,653.44,233286.62,85.4,59.98,200448.22,7.171351078,5.07
716,16,442,7964,981.3503067,1356487.75,13198,6647,45351.18182,25402.5,10167.0,0.0,17366,59.87636085,412471.1646,255125,646.52,233759.38,83.7,59.54,198731.1,7.372371341,4.68
716,17,363,9546,55500.58484,1516942.25,1763,449,32426.45455,25417.75,8437.25,0.0,15670,315.3473007,209058.3774,243293,644.11,230902.82,82.52,57.99,197529.11,7.372557405,4.41
716,18,297,8923,57189.14625,1525273.25,6693,123,29569.45455,18427.25,7823.25,0.0,16079,1537.92706,61313.87665,225654,644.86,229956.97,81.69,56.64,196687.72,7.574565664,4.22
716,19,319,7285,58126.67458,1480560.75,24913,1817,27705.72727,13784.5,7682.0,0.0,15012,352.3623536,9451.026229,232398,647.7,229519.88,81.11,54.95,196098.75,7.651362159,4.09
716,20,324,9584,35387.79388,1451659.25,12620,1262,28504.54545,19334.25,7724.25,0.0,15193,173.9215544,620.4517183,232180,628.85,228838.92,78.11,51.78,193131.29,7.478845353,5.17
716,21,307,8381,22307.44581,1445760.0,4704,0,31663.81818,22735.5,7684.25,0.0,15954,46.0427238,349.7983983,233127,616.7,229112.24,76.01,50.01,191054.07,7.334553451,4.79
716,22,384,15048,22792.46174,1509087.0,18024,715,34733.90909,24928.5,6014.5,0.0,14904,177.4799314,1555.429078,223607,608.52,227578.57,74.54,48.43,189600.01,7.228337759,4.53
716,23,343,5656,22438.61274,1351505.0,12439,1732,30647.54545,25170.75,6099.5,0.0,13308,5108.36797,11757.70889,197219,601.77,226276.25,73.52,46.54,188582.17,7.087501481,4.35
716,24,409,19372,50075.42866,1472375.0,10064,1133,27355.27273,28982.5,8418.5,0.0,15503,27336.74044,66882.01341,222797,635.65,225664.62,68.42,46.23,191840.71,6.900313042,5.42
716,25,379,14808,34815.17138,1424165.75,5462,488,34908.45455,34554.75,9583.25,0.0,13897,31557.7378,229711.5466,212881,657.6,227898.98,64.85,45.79,194121.68,6.72781859,4.99
716,26,348,19181,17944.90721,1448104.0,3617,511,34524.72727,34812.5,9966.75,0.0,13123,12713.83765,457578.7085,210245,672.05,227995.66,62.35,45.29,195718.36,6.510484324,4.69
716,27,365,12298,19571.39442,1342045.25,6620,2069,38754.0,35323.0,10712.75,0.0,13558,31416.68213,571632.2965,196811,681.71,226042.09,60.6,45.39,196836.04,6.297558612,4.48
716,28,406,4353,30840.8724,1267270.0,7539,2612,51422.81818,39399.0,12921.0,0.0,14742,29245.84224,584225.6796,221500,685.88,224187.09,59.38,43.62,197618.41,6.374210029,4.34
716,29,503,15212,4716.929314,1442430.75,5812,2179,68903.54545,55658.25,17811.75,0.0,3211,17464.80813,636395.2389,244006,671.16,222026.09,58.7,41.41,196328.5,6.406925382,4.17
716,30,457,17600,2809.387173,1518182.75,4257,712,88026.09091,48815.0,17957.25,0.0,3026,43880.12631,643813.5363,255137,660.29,222127.01,58.23,40.95,195425.57,6.381760438,4.05
716,31,412,18442,16823.41951,1556902.5,5782,2741,80048.0,47001.75,14447.75,0.0,3578,37107.62314,633236.3026,267672,652.37,222947.66,57.9,42.92,194793.52,6.295947995,3.97
716,32,413,24776,25750.17292,1619447.0,34532,6786,79993.63636,46171.75,10128.0,0.0,3360,6006.436264,714665.4358,273087,647.16,224384.61,57.67,47.71,194351.08,6.396114328,3.91
716,33,485,40529,169547.7519,1633927.0,57859,4755,73658.45455,46998.25,7860.5,0.0,8032,47.59919759,661921.8617,263885,642.94,227752.98,62.45,54.06,194158.63,6.248338358,5.05
716,34,5754,32579,396811.858,1670564.75,42266,6635,68023.90909,47619.5,11858.25,0.0,11224,0.015225954,377348.4853,276722,637.76,228712.09,65.79,59.52,194023.92,6.417692674,4.71
716,35,8273,26297,55098.90311,1679673.0,3173,632,81003.63636,46679.25,9074.75,0.0,10229,1.95e-07,121695.7539,311927,632.91,229870.96,68.13,62.93,193929.62,6.594702135,4.47
716,36,1566,18176,32119.44912,1736587.75,3758,1725,82169.27273,48196.25,7541.75,0.0,10087,0.0,22080.31247,311351,629.42,229819.67,69.77,65.01,193863.61,6.652417422,4.3
716,37,412,36969,21131.32077,1727619.25,3541,2253,77042.45455,53642.25,6250.25,0.0,9730,0.0,4342.507106,304856,627.5,228508.77,74.97,66.09,194065.42,6.595904589,5.3
716,38,257,26210,15837.56808,1767365.5,4414,2964,79153.36364,49903.25,8560.0,0.0,10955,0.0,4570.298579,296860,627.01,229777.39,78.61,66.63,194206.69,6.419912505,4.83
716,39,291,14417,12807.3608,1796261.75,6270,1174,72418.81818,41537.0,8146.5,0.0,11863,0.0,4933.20231,278911,628.0,230927.92,81.16,67.15,194305.58,6.519940087,4.5
716,40,320,32476,10514.66011,1791401.5,7678,2511,74221.72727,38648.5,8451.75,0.0,13463,0.027041257,13695.51464,276061,629.96,231804.54,82.94,68.9,194374.8,6.548069026,4.27
716,41,324,39755,7638.376052,1732473.5,12228,4115,71913.72727,44207.0,8782.75,0.0,12578,84.53618752,41561.84924,322685,631.92,231705.68,84.19,70.17,194423.26,6.500895459,4.11
716,42,328,27199,30939.62225,1394526.0,9966,6845,70625.0,48204.5,10792.25,0.0,12919,10663.79838,78284.02155,296519,635.04,230965.23,87.15,71.81,194745.16,6.61346972,3.98
716,43,336,33646,31663.8859,1203997.0,20440,4158,74546.54545,49607.25,10920.0,0.0,13437,65415.85922,125733.0161,274873,637.92,230934.41,89.22,74.3,194970.49,6.84902712,3.89
716,44,371,33989,28034.99881,1139247.5,18591,6521,88728.63636,49414.25,10767.25,0.0,21113,73568.96435,247692.2329,301172,640.22,232154.09,90.67,75.94,195128.22,7.025188449,3.83
716,45,403,23299,20789.35291,1095810.75,8203,5154,103347.7273,49717.25,10754.25,0.0,23927,12928.65452,416105.5084,302914,643.45,233315.36,91.69,77.27,195238.63,6.987838685,3.79
716,46,434,21815,33999.72572,1101005.5,16014,2797,113780.5455,45605.75,11424.25,0.0,24632,9001.511338,440666.026,232048,647.43,234465.75,94.26,79.03,195458.19,6.873275305,4.88
716,47,462,27282,49227.54159,1097549.0,8985,2380,124416.4545,42318.25,11481.0,0.0,24930,48014.7135,324568.2726,230002,651.37,235158.52,96.06,79.28,195611.88,6.819157326,4.54
716,48,478,31250,78908.84156,1087996.75,9115,3971,146808.4545,39950.75,12517.75,0.0,25084,49332.8665,324284.2941,221362,656.27,235343.46,97.32,79.23,195719.46,6.645549374,4.3
716,49,471,52230,95780.06251,1046966.25,9200,5002,211676.9091,36455.5,14075.25,0.0,27264,12099.05734,454714.9805,271731,661.9,236690.43,98.2,79.2,195794.77,6.700934238,4.13
716,50,489,44932,80867.87084,1068733.5,10506,4109,201952.5455,38907.75,13307.25,0.0,26487,9426.437274,464653.1185,338972,684.66,239020.81,98.87,77.56,197645.5,6.819429424,5.28
716,51,513,44228,137372.1249,1111610.75,13740,3577,209354.1818,49335.25,9568.0,0.0,28130,38444.23904,342340.6321,249935,703.51,241327.08,99.34,76.68,198941.01,6.668671002,4.96
716,52,538,49779,151358.8865,1153815.5,10278,2993,250496.1818,50506.25,15324.5,0.0,29815,46026.8157,324456.5967,334681,719.72,245116.47,99.67,76.4,199847.87,6.589537583,4.73
716,53,19660,38087,89169.14594,1123323.0,15378,4188,259905.5455,58011.25,25252.75,0.0,32672,12163.03167,433949.6358,271334,733.28,247931.53,99.9,75.94,200482.67,6.534194699,4.57
716,54,22703,51118,87239.55447,1147463.25,27919,6156,275336.7273,59584.0,33108.0,0.0,33094,8949.716018,442320.1641,298422,746.19,249414.57,100.06,76.82,200927.03,6.612382819,4.46
716,55,9996,39464,213877.8694,1093225.5,21494,4998,271263.7273,65181.25,85846.0,0.0,23657,38755.27131,332402.4901,274585,738.25,250827.7,99.35,77.44,199271.55,6.796159247,4.41
716,56,9861,24800,209221.1138,1124614.25,42931,7250,296559.9091,66563.75,108805.5,0.0,23146,49186.36248,349248.0584,286345,733.83,249341.89,98.85,77.08,198112.72,6.438881558,4.37
716,57,2599,51716,230416.4793,1066891.75,42862,6961,308558.0,63336.0,127048.25,0.0,21191,9142.529125,487430.6618,275857,733.86,249614.32,98.5,77.43,197301.54,6.364449716,4.34
716,58,3213,86261,195917.7561,1089555.5,24242,5586,267626.4545,62618.5,127459.0,0.0,22110,2056.183599,482096.2661,270989,735.73,248942.52,98.26,76.21,196733.71,6.433976116,4.32
716,59,8716,55055,191355.1687,1093424.25,18984,7380,254194.7273,54570.75,112037.5,0.0,27325,9975.99225,346542.5239,269700,759.6,248172.26,96.42,73.67,198035.85,6.177432293,5.6
716,60,4319,53890,211212.856,1086701.25,19500,6860,220088.0909,54231.0,88008.5,0.0,27753,10412.49076,352226.38,276688,779.56,247483.08,95.13,71.22,198947.35,6.06792715,5.21
716,61,4044,73593,197629.8892,1084972.75,33852,6751,202342.8182,55397.5,101298.0,0.0,29230,1873.95284,492928.839,268707,795.46,244675.66,94.23,69.39,199585.4,6.177512872,4.94
716,62,3501,64128,179977.0789,1083114.75,67326,12152,217929.1818,57097.5,119854.0,0.0,25772,2212.034495,487313.7725,272068,807.8,242815.46,93.6,68.0,200032.04,6.143820916,4.75
716,63,1849,86785,146684.2393,1088864.75,31611,8443,206022.1818,59988.25,146739.25,0.0,25577,10385.82953,330789.236,283082,817.46,241513.32,93.16,68.07,200344.68,6.084095799,5.89
716,64,1422,46184,201843.866,1096348.0,53085,3627,222070.0,61409.25,161048.75,0.0,27057,10020.4215,300746.9546,283025,803.61,240226.82,87.56,67.86,198625.14,6.066529568,5.4
716,65,1207,106555,191349.3369,1022882.5,46527,3955,220205.3636,63415.25,160967.75,0.0,22411,1778.594268,414243.7248,252527,791.65,240151.27,83.64,64.79,197421.46,5.873821815,5.06
716,66,1248,82098,171448.409,1068412.0,16233,2510,206321.3636,52400.5,127226.5,0.0,26799,2295.145278,417552.4966,282295,783.77,240293.39,80.9,45.35,196578.88,5.495297007,4.82
716,67,1349,82304,118263.2016,1063426.25,10688,3907,190377.9091,43330.5,104646.0,0.0,26513,10530.92598,286556.3047,292060,779.77,239155.37,78.98,31.74,195989.08,5.612023348,4.65
716,68,1336,61116,32872.22548,1095166.5,4463,4184,183253.0,39552.25,61169.25,3.333792519,17807,8728.579198,253168.4784,297689,753.9,239858.76,80.17,22.22,193139.79,5.832680495,5.82
716,69,1186,35282,19759.10615,1052413.0,3785,5742,65391.81818,38366.25,37456.5,17.35281747,16674,1462.980253,347467.9583,282621,740.94,239541.13,81.01,28.57,191145.29,6.193640606,5.36
716,70,2769,94981,15305.35314,1089409.25,2410,1561,32837.54545,44412.0,24685.5,33.50888891,14794,2726.624291,359420.4587,274925,735.58,238006.29,81.59,33.84,189749.14,6.244538948,5.04
716,71,968,51756,13026.8709,1091892.75,3417,10358,39652.27273,40355.75,29579.0,40.29820012,13830,14822.47834,257986.8103,256065,735.07,237794.4,82.0,38.16,188771.83,6.437717854,4.82
716,72,820,124725,18548.36486,1092619.25,4126,6519,38616.45455,43747.75,13023.5,43.29340328,14832,17277.72229,249246.3551,248117,788.04,237646.08,79.76,41.37,192584.34,6.598363439,5.97
716,73,495,54395,23479.46687,1026293.75,1264,433,6904.363636,39482.25,4938.5,49.91164989,14242,16592.25468,387134.7537,233569,826.36,237789.76,78.19,43.25,195253.1,6.581191867,5.49
716,74,493,97084,29824.07664,1030612.0,2129,682,36220.45455,41500.0,20849.75,55.73296944,14206,4965.949548,495514.7892,239820,853.76,239409.08,77.09,50.0,197121.23,6.589249832,5.15
716,75,473,86375,33422.60934,1017303.75,7050,1064,70981.0,30961.25,27857.5,59.41532378,14691,1940.893493,429792.2901,248527,868.8,241251.36,76.32,55.29,198428.92,6.666255513,4.91
716,76,460,59013,22183.53305,968551.5,8316,1223,56620.36364,25703.25,25219.75,59.79027057,7237,2346.446152,232812.6546,215955,873.28,240478.45,75.78,58.43,199344.3,6.506380643,6.02
716,77,557,72144,24912.3785,1019275.5,4324,1356,20149.63636,28978.25,28006.75,54.19202054,7460,1446.785406,73321.3036,238467,851.61,238962.42,72.48,61.56,198524.82,6.341116167,5.49
716,78,1184,125930,24096.91902,995510.25,4755,1933,28502.90909,33836.0,29820.25,44.2789316,7554,1387.968849,13611.82837,218961,832.74,235999.94,70.17,58.35,197951.18,6.400234031,5.12
716,79,4485,89211,22188.44356,1005870.5,4561,961,38184.27273,33022.5,28484.75,39.5154642,6697,1917.507969,2346.416049,204085,819.29,234792.46,68.55,55.51,197549.64,6.606933638,4.86
716,80,5274,17737,23488.56919,889867.75,3484,339,37190.90909,43167.5,38148.0,35.6959404,13020,5321.940405,8655.517795,196366,808.85,234502.22,67.42,53.07,197268.56,6.761021206,4.68
716,81,2563,17665,45131.88579,921243.75,892,38,58446.27273,85223.5,65696.5,26.74750502,10602,19615.96174,47342.95852,235587,799.22,235086.55,63.68,50.01,197477.29,6.715423988,5.74
716,82,1314,47609,43818.14984,1020421.0,926,248,80828.54545,73722.75,50027.0,14.68342684,16681,23626.35577,162962.4558,271751,790.82,235548.08,61.07,47.72,197623.4,6.792635998,5.2
716,83,428,81369,39970.51216,1048449.0,1145,753,62559.72727,55254.75,32621.0,5.259141608,15613,18816.10997,344079.2175,275533,783.05,235796.16,59.24,47.47,197725.68,6.79311335,4.82
716,84,397,62273,41851.9815,1008728.25,1959,1374,58247.90909,71859.75,22892.5,0.925644295,15444,4567.297009,470927.2058,244383,775.74,237027.31,57.96,47.82,197797.28,6.691971261,4.56
716,85,430,78440,38247.70338,1035508.0,2196,2113,61207.0,71984.25,22306.75,0.064609514,17042,1770.583718,419780.5474,273038,769.74,237439.12,62.85,49.3,198144.97,6.620851248,5.59
716,86,8086,116574,53751.03763,1088932.0,18762,5150,57564.0,90455.0,21747.75,38.97972792,18164,2269.209713,227725.4481,283487,764.56,239107.38,66.27,52.06,198388.36,6.59197292,5.13
716,87,22730,61695,51848.15426,1097501.25,6836,1116,56955.81818,86017.0,22851.5,122.1535772,19737,3820.40761,69054.32346,276501,760.97,239900.17,68.66,54.18,198558.73,6.595552999,4.81
716,88,624,91202,61472.46431,1088724.0,531,170,66216.27273,84456.0,26010.5,219.6883788,18505,4044.689722,11632.32844,287365,760.08,239592.62,70.34,58.85,198677.99,6.511620302,4.59
716,89,345,46478,72439.78244,1061220.25,4607,756,73204.54545,81926.0,41893.0,207.9342812,14493,7895.237059,5565.511716,279847,779.1,240014.83,76.55,63.7,200590.9,6.302415703,5.64
716,90,279,114338,76026.25045,1076808.75,2370,440,44812.0,80952.75,50852.0,98.40355797,21990,23300.88274,28620.62556,285750,791.97,241885.38,80.9,66.08,201929.94,6.305850778,5.16
716,91,304,111433,62217.76458,1103537.0,2051,1030,106620.1818,78691.0,42209.0,19.40614568,25923,26444.53013,95854.2268,318775,801.79,242632.23,83.94,68.98,202867.27,6.492833103,4.82
716,92,310,83633,51971.28814,1112830.25,3863,919,128604.5455,67879.25,35110.75,1.434331222,25899,19320.47907,190377.0017,329816,809.18,245217.52,86.07,70.11,203523.4,6.62839077,4.59
716,93,360,69511,43858.0089,1098265.5,3086,663,120288.7273,78124.0,36473.25,0.0,26116,12818.09087,241236.0505,335194,815.79,245114.73,87.56,71.31,203982.69,6.624938092,4.42
716,94,358,108086,149064.8247,1132746.5,8992,3250,138391.8182,80718.0,56007.0,0.512891157,35087,24466.91648,220379.2521,380306,803.56,243542.77,93.15,74.7,202235.39,6.560100965,5.51
716,95,357,63426,161168.9666,1137340.5,10646,8429,251888.6364,68873.25,121787.0,1.111264173,36447,26616.76849,189793.0496,338297,796.11,241371.81,97.06,76.63,201012.28,6.887697025,5.06
716,96,350,72569,149370.9742,1119368.5,10876,5299,235322.5455,58839.25,208648.0,1.966082768,37012,23318.32187,202665.1368,298914,792.84,239327.14,99.8,79.33,200156.1,6.860465876,4.75
716,97,338,112471,148819.0776,1116167.75,12232,5330,237345.2727,74671.75,255683.75,175.6905238,42458,32913.20501,213043.087,327572,793.37,239770.87,101.72,81.52,199556.77,6.849451771,4.53
716,98,334,33316,123212.7272,1153945.25,10971,12189,250009.0909,80675.25,253312.75,359.1732985,40871,49269.4504,171153.7237,339943,817.2,239518.98,104.21,83.16,200564.8,6.79113949,4.37
716,99,360,72003,162169.6392,1158676.25,13853,13612,223686.2727,77994.25,234223.75,289.1545613,36933,75506.81027,123149.2819,329784,835.99,240225.79,105.95,85.06,201270.42,6.862471521,3.06
716,100,403,40177,146372.4271,1155760.5,9625,9915,240266.9091,74666.75,220151.0,107.5274219,35510,71939.75298,162418.6631,315839,851.68,241455.03,107.17,85.04,201764.35,6.920850055,2.14
716,101,408,102682,160096.6749,1106769.5,25919,14153,225000.5455,76747.25,236008.5,67.76805218,34898,73555.57867,281693.5841,302550,864.64,242540.5,108.03,84.35,202110.1,7.001686109,1.5
716,102,441,79243,148615.2835,1114468.5,29214,25480,182067.0,89431.75,246373.0,83.38311848,36326,71616.21979,360763.5122,309402,874.72,245212.82,108.63,82.44,202352.13,6.952122255,1.05
716,103,447,79554,186194.1839,1134783.75,16902,3784,199556.0909,101872.0,251768.25,49.25047295,33926,54441.7275,340384.9965,309758,863.11,247458.45,106.47,80.25,200290.83,6.928847623,0.74
716,104,396,72317,172474.1114,1125392.0,14860,10473,220934.3636,109283.0,257144.5,11.14820218,36805,64941.18119,265873.9179,299926,857.09,248970.92,104.96,79.05,198847.92,6.916486368,0.52
716,105,335,56094,167601.462,1090472.5,33515,5610,207092.0,102549.0,265431.25,5.528504056,37352,54945.84011,222493.1822,305142,854.27,241824.515,103.9,77.54,197837.88,6.871408356,4.125
716,106,0,84581,82811.59862,1095486.0,17424,15820,209642.5455,99721.75,267128.5,42.56996601,38857,57700.29305,239849.3952,302969,854.1,241385.91,103.16,76.48,197130.85,6.749572123,4.59
716,107,0,53720,170764.8881,1073355.5,11448,10279,206540.7273,98184.0,261153.5,124.1449626,23956,52836.65626,229614.3823,278175,783.12,242803.89,87.04,75.62,199003.64,6.752876186,4.375
716,108,612,109681,196640.1473,1087357.25,9679,13270,202468.3636,88946.75,249955.75,176.7611651,21944,70357.33576,177902.8578,293481,733.15,242615.225,75.76,67.58,198875.2,6.770569343,4.225
717,0,229,3476,728.6502277,105858.0,2280,0,2640.818182,3920.0,0.0,0.0,3400,0.004131171,11.35094862,92503,397.2421875,241484.0,147.9114583,240.25,210844.6014,6.690024164,3.430476299
717,1,342,3727,411.6826287,161164.0,15893,0,28966.27273,6396.0,0.0,0.0,3318,12.91416526,292.9537646,97758,398.21,242984.0,147.91,237.5,210844.6,6.695644892,3.43
717,2,300,3693,315.0842235,196363.0,9307,0,28392.63636,8860.0,0.0,0.0,3173,1627.037912,3716.122309,95489,411.66,244618.18,147.26,240.2,213290.98,6.634475246,4.46
717,3,125,5142,618.0543994,201746.25,6057,0,30521.81818,8009.0,0.0,0.0,3263,9742.333222,24117.08851,95535,420.47,245087.1,146.81,236.39,215003.44,6.953089176,4.15
717,4,114,4447,422.3028423,210699.75,5031,0,26226.45455,7887.0,0.0,0.0,3192,11393.92086,83610.45313,101967,428.55,245040.34,146.49,234.12,216202.16,6.95333923,3.93
717,5,174,3650,331.7650115,210512.25,8131,0,24177.63636,7948.75,0.0,0.0,3319,9670.702625,166596.5593,103189,437.22,245007.61,146.27,234.28,217041.27,6.916765045,3.78
